time,tas,tasmin,tasmax,huss,sfcWind,prtot
1977-12-18,274.7650451660156,270.1327819824219,279.013916015625,0.00375564256682992,3.3270792961120605,1.2810529369744472e-05
1977-12-19,277.30999755859375,274.763671875,279.98358154296875,0.00477987714111805,3.5042901039123535,3.4246808354509994e-05
1977-12-20,277.51861572265625,273.24774169921875,281.09228515625,0.00497141620144248,2.3429431915283203,9.815545126912184e-06
1977-12-21,278.41790771484375,275.08544921875,283.2987365722656,0.004735889844596386,3.316074848175049,2.0841095249579666e-07
1977-12-22,278.6109313964844,275.0175476074219,283.31884765625,0.004763107281178236,1.7259637117385864,1.8378125332674244e-06
1977-12-23,280.57208251953125,276.9234924316406,284.2980651855469,0.005764896050095558,3.111759662628174,4.5439068344421685e-05
1977-12-24,280.5632019042969,278.5007019042969,283.3782958984375,0.005743455141782761,6.01157283782959,6.79904842399992e-05
1977-12-25,277.35614013671875,275.0050354003906,279.959228515625,0.0047245509922504425,8.539052963256836,0.000130124666611664
1977-12-26,276.2098388671875,274.79498291015625,278.0910339355469,0.0043550836853682995,7.326109886169434,6.177933391882107e-05
1977-12-27,278.34283447265625,275.4099426269531,281.04925537109375,0.0055651236325502396,3.9962644577026367,0.00014184124302119017
1977-12-28,278.8155212402344,274.8331298828125,281.5377197265625,0.004820362664759159,4.441008567810059,1.531218549644109e-05
1977-12-29,279.31256103515625,274.92218017578125,282.85015869140625,0.005431379657238722,4.956124305725098,3.604066660045646e-05
1977-12-30,280.6510009765625,276.94610595703125,283.8673095703125,0.005702003836631775,3.656949758529663,4.8407357098767534e-05
1977-12-31,277.1476745605469,273.94317626953125,281.2547912597656,0.003979429602622986,4.334545135498047,1.3277338439365849e-05
1978-01-01,277.162109375,273.7545166015625,280.9190673828125,0.0039052723441272974,3.0529749393463135,6.895808837725781e-06
1978-01-02,276.65264892578125,272.94805908203125,282.0921630859375,0.0037576518952846527,2.4294633865356445,6.367999958456494e-07
1978-01-03,276.1834716796875,272.86199951171875,280.55670166015625,0.004015035927295685,2.2010836601257324,1.5327974551837542e-06
1978-01-04,278.6718444824219,274.3834228515625,284.208740234375,0.004288461059331894,3.0082921981811523,4.041137799504213e-06
1978-01-05,279.5208435058594,276.3910827636719,284.155029296875,0.004573305137455463,2.8773045539855957,5.852063623024151e-06
1978-01-06,280.25665283203125,277.37811279296875,284.3626708984375,0.005120505578815937,4.308248519897461,1.2804779544239864e-05
1978-01-07,279.42987060546875,276.4750671386719,282.88104248046875,0.005428813397884369,2.479027509689331,3.277096402598545e-05
1978-01-08,277.4930725097656,273.15582275390625,281.5708312988281,0.0041441242210567,3.1669933795928955,1.4638596439908724e-05
1978-01-09,275.3075256347656,271.947021484375,280.44818115234375,0.0035677095875144005,2.2142891883850098,8.272623404081969e-07
1978-01-10,274.6380310058594,271.05120849609375,279.455322265625,0.003520516911521554,2.4042954444885254,3.6537392134050606e-07
1978-01-11,275.141357421875,270.5749206542969,279.5074768066406,0.003816109150648117,4.6387481689453125,4.859561158809811e-06
1978-01-12,278.31219482421875,276.30963134765625,280.67730712890625,0.004875557031482458,5.80715274810791,2.6286435968359e-05
1978-01-13,279.2496337890625,277.22113037109375,282.07073974609375,0.005458441562950611,4.313155174255371,5.8553523558657616e-05
1978-01-14,278.42840576171875,276.68145751953125,280.22955322265625,0.005375467240810394,3.1808087825775146,9.159072214970365e-05
1978-01-15,277.6057434082031,275.2660827636719,279.97161865234375,0.004901618231087923,1.623000144958496,2.6190078642684966e-05
1978-01-16,276.6944580078125,273.69134521484375,280.24798583984375,0.004274952225387096,3.2609071731567383,9.901519661070779e-06
1978-01-17,277.89556884765625,275.0972900390625,281.3934326171875,0.00470548402518034,4.655228614807129,1.5873471056693234e-05
1978-01-18,280.1283874511719,277.1719970703125,283.44146728515625,0.00550205959007144,7.493988037109375,3.9764694520272315e-05
1978-01-19,281.34124755859375,279.5787353515625,283.91070556640625,0.005746097303926945,9.765390396118164,5.310180858941749e-05
